AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBGR,2021-04,ARR,4940,12095.883333333331,6418.7810685133545,5677.102264819979,1.1492109847813723
SBGR,2021-05,ARR,6168,16015.516666666666,8110.863929849838,7904.652736816829,1.281558485216736
SBGR,2021-06,ARR,6852,18955.733333333337,9185.090250033472,9770.64308329986,1.4259549158347726
SBGR,2021-07,ARR,8769,26311.166666666668,11921.475326460435,14389.69134020623,1.6409728977313522
SBGR,2021-08,ARR,8387,24917.85,11328.791086429601,13589.058913570398,1.620252642610039
SBGR,2021-09,ARR,8565,25999,11670.096648770825,14328.903351229175,1.672960111060032
SBGR,2021-10,ARR,9143,28218.233333333337,12477.473720428188,15740.759612905144,1.721618682369588
SBGR,2021-11,ARR,8598,27525.6,11754.551749978367,15771.048250021631,1.8342693940476429
SBGR,2021-12,ARR,10818,37494.48333333333,14881.572835919518,22612.910497413817,2.0903041687385664
SBKP,2019-01,ARR,4863,11896.516666666666,2454.3728685594606,9437.801036627614,1.9415348769034384
SBKP,2019-02,ARR,4405,10856.2,2215.2902964380196,8639.643036895313,1.962663116059817
SBKP,2019-03,ARR,4470,10516.616666666669,2228.9985841049383,8281.448384353742,1.8551631685380243
SBKP,2019-04,ARR,4298,9843.683333333332,2145.881195593978,7697.6943908257745,1.793498227126229
SBKP,2019-05,ARR,4079,9144.983333333334,2040.5325307067271,7105.919992441421,1.7433562297451966
SBKP,2019-06,ARR,4568,10425.116666666669,2288.918934004157,8131.54773266251,1.7805009267927543
SBKP,2019-07,ARR,5009,11928.016666666666,2496.5056243701183,9466.041298028473,1.9189218118849525
SBKP,2019-08,ARR,4968,11238.633333333331,2464.077809744268,8774.555523589066,1.76621487994949
SBKP,2019-09,ARR,4686,10360.45,2325.0286825239355,8035.104650809398,1.7154365181061908
SBKP,2019-10,ARR,4862,10560.6,2407.849078483245,8152.050921516755,1.6770316645786372
SBKP,2019-11,ARR,4674,10072.616666666669,2323.9819098009575,7748.368090199043,1.6581142927881538
SBKP,2019-12,ARR,4670,10257.633333333331,2328.470835616654,7927.312497716679,1.6982246139067436
SBKP,2020-01,ARR,4813,10595.166666666666,2414.41660627677,8178.466727056563,1.7003049328599924
SBKP,2020-02,ARR,4485,10528.233333333334,2253.1355109126985,8275.097822420636,1.845060829971156
SBKP,2020-03,ARR,3426,7698.266666666666,1693.9454859536406,6006.280100466112,1.7551958212934284
SBKP,2020-04,ARR,1050,1120.4166666666667,523.1361751228269,597.2804915438397,0.5688385633750855
SBKP,2020-05,ARR,1493,1387.15,750.0544339726631,633.1455660273368,0.42436029894593624
SBKP,2020-06,ARR,1892,1939.75,947.9172972568656,991.7827027431345,0.5244752526404729
SBKP,2020-07,ARR,2223,2811.9666666666667,1114.506140873016,1697.4605257936507,0.763589980114103
SBKP,2020-08,ARR,2572,3797.1666666666665,1272.424018329554,2524.275981670446,0.9818265195139814
SBKP,2020-09,ARR,2886,5333.15,1437.6592037509447,3895.490796249055,1.3497889106892085
SBKP,2020-10,ARR,3641,6933.25,1814.4683071932477,5117.398359473419,1.4058786701850052
SBKP,2020-11,ARR,4109,7888.966666666666,2045.1769057067272,5843.7897609599395,1.4221926894524068
SBKP,2020-12,ARR,4363,7754.05,2196.5213048784326,5557.195361788234,1.2740016877093612
SBKP,2021-01,ARR,4433,8178.216666666666,2232.944164777022,5941.372501889645,1.3408649293364128
SBKP,2021-02,ARR,3707,6867.65,1856.017800296044,5006.315533037289,1.3508676559733646
SBKP,2021-03,ARR,3993,7058.983333333334,2002.7560126133787,5056.227320719955,1.266272807593277
SBKP,2021-04,ARR,3320,5389.533333333334,1638.195208175863,3750.771458490803,1.130090828108106
SBKP,2021-05,ARR,3880,6780.433333333333,1935.945268329554,4843.004731670446,1.2488408281770105
SBKP,2021-06,ARR,4140,7298.633333333333,2054.594539084152,5242.388794249181,1.2668895104517113
SBKP,2021-07,ARR,4499,7886.65,2238.518397345049,5647.948269321618,1.2556576854872428
SBKP,2021-08,ARR,4944,9176.15,2449.499367913832,6724.600632086168,1.3607042962537774
SBKP,2021-09,ARR,4820,8837.45,2393.135665076215,6444.314334923784,1.336994675295391
SBKP,2021-10,ARR,4938,9766.25,2447.279014392794,7314.75431894054,1.482820660640693
SBKP,2021-11,ARR,4285,8097.733333333334,2130.469541918619,5966.147124748048,1.3926580589981437
SBKP,2021-12,ARR,5051,10520.683333333332,2514.602041524943,8006.08129180839,1.5850487609994832
SBRF,2019-01,ARR,3715,20389.283333333333,2869.9115421844344,17519.3717911489,4.715847050107375
SBRF,2019-02,ARR,3142,19569.016666666663,2432.8819167211686,17136.134749945497,5.453893936965467
SBRF,2019-03,ARR,3226,22043.15,2525.33545236538,19519.359517331588,6.0543919098423045
