ICAO,YEAR,MOF,SRC_PHASE,N,N_VALID,TOT_TXXT,TOT_REF,TOT_ADD,AVG_ADD
LSZH,2021,202102,ARR,2321,2321,14172.666666666668,10882.0233333333,3290.643333333368,1.417769639523209
LSZH,2021,202102,DEP,2363,2363,22942.783333333344,18696.603333333263,4246.18000000008,1.7969445619974949
LSZH,2021,202103,ARR,2871,2871,17509.000000000025,13184.856666666588,4324.143333333437,1.5061453616626392
LSZH,2021,202103,DEP,2882,2882,25802.33333333334,22091.976666666535,3710.356666666805,1.2874242424242903
LSZH,2021,202104,ARR,3352,3352,19749.233333333348,15287.37999999993,4461.853333333418,1.3311018297534063
LSZH,2021,202104,DEP,3393,3393,31808.116666666705,27943.053333333144,3865.063333333561,1.1391285980941823
LSZH,2021,202105,ARR,3998,3998,22771.416666666628,17543.08666666655,5228.330000000078,1.3077363681841117
LSZH,2021,202105,DEP,4014,4014,35311.58333333337,32097.573333333068,3214.010000000304,0.8007000498256861
LSZH,2021,202106,ARR,5105,5105,29327.416666666613,22540.50999999988,6786.906666666735,1.3294626183480382
LSZH,2021,202106,DEP,5113,5113,47263.61666666657,40835.62999999978,6427.986666666788,1.2571849533868156
LSZH,2021,202107,ARR,7607,7607,41714.76666666668,33411.326666666224,8303.440000000453,1.091552517418227
LSZH,2021,202107,DEP,7652,7652,90968.7000000004,67655.44666666651,23313.253333333894,3.0466875762328667
LSZH,2021,202108,ARR,8115,8115,54394.23333333339,35283.36333333319,19110.8700000002,2.355005545286531
LSZH,2021,202108,DEP,8098,8098,86826.46666666704,70838.65333333338,15987.81333333366,1.9742915946324595
LSZH,2021,202109,ARR,8001,8001,53913.04999999997,35318.95999999983,18594.090000000135,2.32397075365581
LSZH,2021,202109,DEP,8037,8037,83611.56666666712,69115.65333333344,14495.91333333368,1.8036472979138585
LSZH,2021,202110,ARR,8320,8320,46119.916666666664,36683.45666666648,9436.460000000188,1.1341899038461765
LSZH,2021,202110,DEP,8369,8369,91146.01666666652,73169.666666667,17976.349999999526,2.147968693989667
LSZH,2021,202111,ARR,6597,6597,46841.83333333343,29564.83666666622,17276.99666666721,2.6189171845789314
LSZH,2021,202111,DEP,6623,6623,71801.84999999993,57735.25666666641,14066.59333333352,2.1239005485933142
LSZH,2021,202112,ARR,6926,6926,48766.50000000006,30647.30999999958,18119.19000000048,2.616111752815547
LSZH,2021,202112,DEP,6971,6971,80200.35000000033,62315.779999999744,17884.57000000058,2.5655673504519556
LSZH,2022,202201,ARR,6343,6343,44755.14999999988,27513.726666666396,17241.42333333348,2.718181197120208
LSZH,2022,202201,DEP,6372,6372,72720.81666666658,56667.84999999975,16052.966666666827,2.519297970286696
LSZH,2022,202202,ARR,5770,5770,30872.2666666667,23992.573333333297,6879.6933333334055,1.1923212016175746
LSZH,2022,202202,DEP,5774,5774,63413.13333333341,51848.133333332946,11565.000000000466,2.0029442327676596
LSZH,2022,202203,ARR,7295,7295,60046.00000000003,31855.079999999547,28190.92000000048,3.8644167237834792
LSZH,2022,202203,DEP,7322,7322,78702.91666666664,65945.18999999935,12757.726666667297,1.742382773377123
LSZH,2022,202204,ARR,8902,8902,47243.616666666974,37687.66666666643,9555.950000000545,1.0734610199955676
LSZH,2022,202204,DEP,8932,8932,102083.39999999978,81471.23666666694,20612.163333332835,2.3076761456933315
LSZH,2022,202205,ARR,10103,10103,54995.516666666714,42721.043333333546,12274.473333333168,1.2149335180969183
LSZH,2022,202205,DEP,10106,10106,119535.60000000018,88412.73000000049,31122.86999999969,3.0796427864634563
LSZH,2022,202206,ARR,10019,10019,55193.48333333328,42736.56333333342,12456.91999999986,1.2433296736201078
LSZH,2022,202206,DEP,10049,10049,112048.48333333332,89151.39333333388,22897.089999999444,2.278544133744596
LSZH,2022,202207,ARR,10794,10794,59053.400000000045,46617.65333333344,12435.746666666608,1.1520980791797857
LSZH,2022,202207,DEP,10833,10833,121686.08333333324,98500.25333333504,23185.829999998197,2.1402963168095814
