AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBGR,2019-11,DEP,12013,202198.46666666667,127877.93838517158,74320.52828149509,6.186675125405402
SBGR,2019-12,DEP,13406,257976.95,149391.67475567557,108580.17524432443,8.10058006895885
SBGR,2020-01,DEP,13550,249064.01666666663,154285.21118883073,94776.85547783595,6.995118125163183
SBGR,2020-02,DEP,11909,219160.26666666663,133838.84206223005,85321.42460443663,7.164449122884929
SBGR,2020-03,DEP,9469,145781.78333333333,99637.56758016304,46144.2157531703,4.873187850160555
SBGR,2020-04,DEP,1734,22561.316666666666,18735.999014278874,3815.000985721128,2.2026564582685495
SBGR,2020-05,DEP,2051,28162.666666666668,23490.867836636884,4659.198830029783,2.2749994287254802
SBGR,2020-06,DEP,2388,32837.15,26162.261990183473,6658.0546764831915,2.7928081696657685
SBGR,2020-07,DEP,3691,51380.11666666667,40140.52191395016,11238.561419383172,3.0456806014588538
SBGR,2020-08,DEP,4912,67215.43333333333,51570.68462038021,15644.748712953122,3.1850058454709123
SBGR,2020-09,DEP,5723,78117.16666666667,61436.76018523043,16675.506481436238,2.9147887574613245
SBGR,2020-10,DEP,6932,101510.75,75144.61498042928,26356.35168623739,3.8043232803460434
SBGR,2020-11,DEP,7375,104963.13333333332,78043.19749706086,26916.335836272483,3.650662665980263
SBGR,2020-12,DEP,8654,135062.63333333333,97406.78934537777,37639.81065462225,4.350417320229108
SBGR,2021-01,DEP,8798,136664.8,99484.6792808527,37180.12071914731,4.225974166759185
SBGR,2021-02,DEP,6716,98640.7,73291.01276416214,25349.687235837864,3.774521625348103
SBGR,2021-03,DEP,6011,86866.95,66630.58377818718,20221.49955514616,3.3657622428672034
SBGR,2021-04,DEP,4911,68635.43333333333,52055.85794239173,16579.575390941605,3.376008020961435
SBGR,2021-05,DEP,6108,90313.13333333332,68565.1915823149,21746.49175101844,3.5609123548417294
SBGR,2021-06,DEP,6769,98455.15,72499.27389803673,25948.192768629935,3.833952832244376
SBGR,2021-07,DEP,8692,132662.93333333332,93170.06557517555,39492.867758157765,4.543588099189803
SBGR,2021-08,DEP,8336,120400.98333333334,85202.9750089327,35192.25832440064,4.223239928525218
SBGR,2021-09,DEP,8491,126585.73333333334,89611.98400827912,36973.74932505422,4.354463470151245
SBGR,2021-10,DEP,9048,136235.28333333333,95223.27407057647,40993.44259609019,4.531665111219345
SBGR,2021-11,DEP,8824,142810.63333333333,95038.03828078692,47767.67838587976,5.414608749249576
SBGR,2021-12,DEP,10668,168421.58333333334,111252.16228363,57166.73771637001,5.359716643199888
SBKP,2019-01,DEP,4855,73463.28333333334,49807.46124557754,23702.94668409877,4.88619803836297
SBKP,2019-02,DEP,4283,63747.88333333333,43084.89255601968,20675.91319185752,4.8285645006673334
SBKP,2019-03,DEP,4785,67789.4,45743.869439409675,22053.88791330169,4.609926403282126
SBKP,2019-04,DEP,4746,66446.93333333333,45298.593627356866,21156.69705868783,4.458734891188163
